2186	2184	2185
ITGA6	0.835694050991501	0.903225806451613	0.736
PDK1	0.0453257790368272	0.032258064516129	0.048
AC013461.1	1.31728045325779	1.96774193548387	1.24
CDCA7	0.215297450424929	0.451612903225806	0.204
SP3	0.124645892351275	0.0645161290322581	0.14
OLA1	4.55240793201133	5.19354838709677	4.34
CIR1	1.09915014164306	1.54838709677419	1.02
SCRN3	0.0623229461756374	0.129032258064516	0.064
GPR155	0.0736543909348442	0.129032258064516	0.032
CHN1	0.0963172804532578	0.032258064516129	0.068
ATF2	0.141643059490085	0.129032258064516	0.104
ATP5G3	6.25779036827196	6.2258064516129	6.596
KIAA1715	0.203966005665722	0.387096774193548	0.212
MTX2	0.722379603399433	1	0.668
HNRNPA3	3.21813031161473	4.12903225806452	3.26
NFE2L2	2.51274787535411	3.29032258064516	2.268
AGPS	0.175637393767705	0.129032258064516	0.172
RBM45	0.0708215297450425	0.032258064516129	0.088
PRKRA	0.711048158640227	1.06451612903226	0.76
FKBP7	0.056657223796034	0.129032258064516	0.048
PLEKHA3	0.957507082152975	1.19354838709677	0.824
TTN-AS1	0.0934844192634561	0.161290322580645	0.092
TTN	0.0339943342776204	0	0.024
SESTD1	0.0226628895184136	0.032258064516129	0.032
CWC22	0.512747875354108	0.548387096774194	0.576
UBE2E3	1.1699716713881	1.19354838709677	1.144
SSFA2	0.515580736543909	0.516129032258065	0.424
DNAJC10	0.628895184135977	0.354838709677419	0.416
NCKAP1	0.830028328611898	1.16129032258065	0.8
NUP35	0.127478753541076	0	0.108
LINC01473	0.0651558073654391	0.0967741935483871	0.048
ZC3H15	6.68555240793201	6.83870967741935	6.38
ITGAV	0.152974504249292	0.225806451612903	0.148
FAM171B	0.0934844192634561	0	0.104
TFPI	0.515580736543909	0.774193548387097	0.452
GULP1	1.55240793201133	1.80645161290323	1.488
WDR75	0.371104815864023	0.387096774193548	0.384
SLC40A1	0.0481586402266289	0.032258064516129	0.024
ASNSD1	0.813031161473088	1	0.752
ANKAR	0.110481586402266	0.0967741935483871	0.084
OSGEPL1	0.0453257790368272	0.129032258064516	0.06
ORMDL1	2.41076487252125	3.16129032258065	2.24
PMS1	0.410764872521246	0.419354838709677	0.528
C2orf88	0.104815864022663	0.225806451612903	0.14
HIBCH	0.555240793201133	0.516129032258065	0.668
INPP1	1.20963172804533	1.58064516129032	1.264
MFSD6	0.271954674220963	0.354838709677419	0.292
NEMP2	0.0878186968838527	0.0645161290322581	0.06
NAB1	0.30028328611898	0.225806451612903	0.28
GLS	0.512747875354108	0.580645161290323	0.46
STAT1	3.14730878186969	4.29032258064516	3.084
MYO1B	0.155807365439093	0.258064516129032	0.128
NABP1	2.18980169971671	2.58064516129032	2.144
SLC39A10	0.201133144475921	0.193548387096774	0.124
STK17B	0.144475920679887	0.161290322580645	0.132
CCDC150	0.0906515580736544	0.225806451612903	0.084
GTF3C3	0.269121813031161	0.354838709677419	0.356
PGAP1	0.124645892351275	0.129032258064516	0.124
SF3B1	1.09915014164306	1.19354838709677	1.152
COQ10B	0.994334277620397	1.48387096774194	1.04
HSPD1	9.81303116147309	9.16129032258065	9.816
HSPE1	8.08215297450425	7.19354838709677	7.996
MOB4	1.02549575070822	1	0.848
MARS2	0.0878186968838527	0.129032258064516	0.076
SATB2	0.0538243626062323	0.0645161290322581	0.064
C2orf69	0.235127478753541	0.225806451612903	0.244
TYW5	0.226628895184136	0.258064516129032	0.248
C2orf47	0.609065155807365	0.645161290322581	0.588
SPATS2L	2.71388101983003	3.48387096774194	2.488
KCTD18	0.110481586402266	0.129032258064516	0.112
SGOL2	0.393767705382436	0.548387096774194	0.344
BZW1	2.79886685552408	3.32258064516129	2.512
CLK1	0.39943342776204	0.516129032258065	0.412
PPIL3	0.461756373937677	0.67741935483871	0.432
NIF3L1	0.430594900849858	0.419354838709677	0.404
ORC2	0.424929178470255	0.709677419354839	0.376
FAM126B	0.189801699716714	0.258064516129032	0.168
NDUFB3	1.97733711048159	2.19354838709677	2.056
CFLAR	0.592067988668555	0.709677419354839	0.712
CASP10	0.141643059490085	0.290322580645161	0.1
CASP8	0.413597733711048	0.32258064516129	0.344
TRAK2	0.135977337110482	0.0967741935483871	0.164
STRADB	0.257790368271955	0.32258064516129	0.256
TMEM237	0.365439093484419	0.290322580645161	0.356
ALS2	0.195467422096317	0.193548387096774	0.152
FZD7	0.0396600566572238	0	0.04
AC079354.5	0.028328611898017	0	0.024
SUMO1	5.67705382436261	6.32258064516129	5.096
NOP58	2.0056657223796	1.83870967741935	2.184
RP11-686O6.2	0.028328611898017	0	0.036
BMPR2	0.390934844192635	0.387096774193548	0.292
FAM117B	0.0509915014164306	0.0967741935483871	0.064
ICA1L	0.0963172804532578	0.193548387096774	0.08
WDR12	0.756373937677054	1	0.764
NBEAL1	1.73087818696884	1.96774193548387	1.64
CYP20A1	0.753541076487252	1.06451612903226	0.676
ABI2	1.67988668555241	1.90322580645161	1.804
RAPH1	0.147308781869688	0.161290322580645	0.092
PARD3B	0.0793201133144476	0.032258064516129	0.092
INO80D	0.31728045325779	0.387096774193548	0.252
NDUFS1	0.889518413597734	1.25806451612903	0.904
EEF1B2	10	10	10
ZDBF2	0.0509915014164306	0.032258064516129	0.052
FASTKD2	0.305949008498584	0.419354838709677	0.392
CREB1	0.736543909348442	1.06451612903226	0.736
METTL21A	0.475920679886686	0.387096774193548	0.368
CCNYL1	0.0934844192634561	0.129032258064516	0.08
IDH1	1.8413597733711	2.2258064516129	1.828
IDH1-AS1	0.0339943342776204	0.032258064516129	0.036
PIKFYVE	0.141643059490085	0.161290322580645	0.116
MAP2	0.172804532577904	0.32258064516129	0.144
RPE	0.889518413597734	0.741935483870968	0.84
KANSL1L	0.0311614730878187	0.0645161290322581	0.044
LANCL1	0.181303116147309	0.161290322580645	0.148
CPS1	0.028328611898017	0.032258064516129	0.036
BARD1	0.331444759206799	0.516129032258065	0.348
ABCA12	0.0453257790368272	0.032258064516129	0.028
ATIC	2.81586402266289	2.90322580645161	2.772
MREG	0.124645892351275	0.032258064516129	0.12
PECR	0.86685552407932	1.03225806451613	0.7
XRCC5	4.94050991501416	4.67741935483871	5.028
PKI55	0.0453257790368272	0.032258064516129	0.044
SMARCAL1	0.195467422096317	0.193548387096774	0.192
RPL37A	10	10	10
IGFBP2	0.0311614730878187	0.032258064516129	0.04
ARPC2	9.01416430594901	7.90322580645161	8.664
AAMP	1.70821529745042	2.54838709677419	1.744
PNKD	2.19263456090652	2.35483870967742	2.232
TMBIM1	1.20963172804533	1.25806451612903	1.116
SLC11A1	0.0453257790368272	0.0967741935483871	0.044
CTDSP1	0.685552407932011	1.16129032258065	0.608
USP37	0.0594900849858357	0.032258064516129	0.076
RQCD1	0.359773371104816	0.516129032258065	0.372
RP11-548H3.1	0.0538243626062323	0.0967741935483871	0.036
ZNF142	0.152974504249292	0.225806451612903	0.128
BCS1L	0.713881019830028	1	0.616
RNF25	0.631728045325779	0.612903225806452	0.572
STK36	0.0934844192634561	0.0645161290322581	0.076
TTLL4	0.15014164305949	0.387096774193548	0.14
SLC23A3	0.181303116147309	0.258064516129032	0.18
CNPPD1	0.526912181303116	0.838709677419355	0.524
FAM134A	1.08215297450425	1.29032258064516	1.116
ZFAND2B	0.518413597733711	0.483870967741935	0.488
ATG9A	0.345609065155807	0.483870967741935	0.428
ANKZF1	0.362606232294618	0.483870967741935	0.328
GLB1L	0.0453257790368272	0.0967741935483871	0.056
STK16	1.1614730878187	1.41935483870968	1.08
TUBA4A	0.475920679886686	0.451612903225806	0.456
DNAJB2	0.594900849858357	0.645161290322581	0.488
DNPEP	1.57223796033994	1.87096774193548	1.532
GMPPA	0.705382436260623	0.903225806451613	0.644
CHPF	1.12747875354108	1.54838709677419	1.052
STK11IP	0.124645892351275	0.193548387096774	0.116
SLC4A3	0.0424929178470255	0.032258064516129	0.04
AC009502.4	0.46742209631728	0.645161290322581	0.492
EPHA4	0.0934844192634561	0.032258064516129	0.06
SGPP2	0.320113314447592	0.451612903225806	0.32
FARSB	0.861189801699717	1.74193548387097	0.936
ACSL3	0.926345609065156	1.06451612903226	0.912
AP1S3	0.195467422096317	0.387096774193548	0.192
WDFY1	0.158640226628895	0.129032258064516	0.192
MRPL44	0.824362606232295	0.645161290322581	0.856
CUL3	0.164305949008499	0.483870967741935	0.236
IRS1	1.31728045325779	1.70967741935484	1.624
RP11-395N3.2	0.0339943342776204	0	0.08
RHBDD1	0.192634560906516	0.0967741935483871	0.212
MFF	2.02266288951841	2.67741935483871	1.824
AGFG1	0.15014164305949	0.129032258064516	0.12
CCL20	0.107648725212465	0.290322580645161	0.1
TRIP12	0.637393767705382	0.903225806451613	0.74
FBXO36	0.0934844192634561	0.129032258064516	0.116
SP110	0.277620396600567	0.516129032258065	0.236
SP140L	0.371104815864023	0.516129032258065	0.372
SP100	3.18980169971671	3.19354838709677	3.148
CAB39	0.206798866855524	0.483870967741935	0.22
ITM2C	1.30311614730878	1.61290322580645	1.248
PSMD1	1.43342776203966	2.2258064516129	1.516
ARMC9	0.31728045325779	0.548387096774194	0.26
NCL	8.47025495750708	7.58064516129032	8.504
PTMA	9.9943342776204	9.64516129032258	9.992
PDE6D	0.53257790368272	0.645161290322581	0.44
COPS7B	0.526912181303116	1	0.564
DIS3L2	0.229461756373938	0.258064516129032	0.184
TIGD1	0.0878186968838527	0.225806451612903	0.112
EIF4E2	1.26912181303116	1.38709677419355	1.268
GIGYF2	0.620396600566572	0.774193548387097	0.716
C2orf82	0.147308781869688	0.225806451612903	0.112
NGEF	0.104815864022663	0.129032258064516	0.08
ATG16L1	0.169971671388102	0.129032258064516	0.188
DGKD	0.269121813031161	0.225806451612903	0.26
USP40	0.203966005665722	0.258064516129032	0.212
HJURP	0.198300283286119	0.258064516129032	0.176
ARL4C	0.172804532577904	0.161290322580645	0.204
SH3BP4	0.305949008498584	0.193548387096774	0.26
AGAP1	0.220963172804533	0.225806451612903	0.212
COPS8	1.84985835694051	2.35483870967742	1.948
COL6A3	0.0424929178470255	0	0.036
MLPH	1.37960339943343	1.64516129032258	1.876
RAB17	0.671388101983003	0.774193548387097	0.72
AC104667.3	0.0623229461756374	0.0967741935483871	0.088
LRRFIP1	5.11048158640227	5.38709677419355	4.936
UBE2F	1.96600566572238	2.90322580645161	1.82
SCLY	0.161473087818697	0.193548387096774	0.164
FAM132B	0.0254957507082153	0	0.032
ILKAP	1.10764872521246	1.29032258064516	1.128
HES6	1.58640226628895	2.41935483870968	1.604
PER2	0.056657223796034	0.032258064516129	0.048
TRAF3IP1	0.46742209631728	0.387096774193548	0.444
ASB1	4.41076487252125	5.35483870967742	4.096
FLJ43879	0.0651558073654391	0.161290322580645	0.088
HDAC4	0.0311614730878187	0	0.064
AC062017.1	0.0708215297450425	0.129032258064516	0.048
NDUFA10	3.22946175637394	3.7741935483871	3.244
MYEOV2	5.72804532577904	5.93548387096774	5.44
GPC1	0.572237960339943	0.67741935483871	0.608
ANKMY1	0.13314447592068	0	0.116
DUSP28	0.0991501416430595	0.0645161290322581	0.112
RNPEPL1	0.274787535410765	0.451612903225806	0.344
CAPN10-AS1	0.0963172804532578	0.193548387096774	0.072
CAPN10	0.379603399433428	0.806451612903226	0.356
MTERF4	0.529745042492918	0.516129032258065	0.548
PASK	0.0594900849858357	0	0.04
PPP1R7	2.82152974504249	2.70967741935484	2.568
ANO7	0.135977337110482	0.225806451612903	0.128
HDLBP	2	2.70967741935484	1.864
SEPT2	2.62039660056657	3.09677419354839	2.5
FARP2	0.084985835694051	0.161290322580645	0.112
STK25	2.0028328611898	2.41935483870968	1.98
BOK	1.04532577903683	1.48387096774194	1
THAP4	1.1643059490085	1.67741935483871	1.024
ATG4B	1.38526912181303	1.48387096774194	1.36
DTYMK	1.76770538243626	2.70967741935484	1.92
ING5	0.311614730878187	0.354838709677419	0.344
D2HGDH	0.215297450424929	0.354838709677419	0.22
TRNT1	0.39943342776204	0.451612903225806	0.336
CRBN	0.475920679886686	0.516129032258065	0.504
SUMF1	0.144475920679887	0.193548387096774	0.144
SETMAR	0.124645892351275	0.129032258064516	0.108
ITPR1	0.0396600566572238	0.0645161290322581	0.044
BHLHE40	0.413597733711048	0.193548387096774	0.36
ARL8B	0.53257790368272	0.645161290322581	0.452
EDEM1	0.107648725212465	0.0967741935483871	0.08
RAD18	0.158640226628895	0.193548387096774	0.12
THUMPD3-AS1	1.43059490084986	1.64516129032258	1.404
THUMPD3	0.864022662889518	0.741935483870968	0.82
SETD5	0.977337110481586	1.19354838709677	1.008
MTMR14	1.11898016997167	1.70967741935484	1.036
BRPF1	0.0963172804532578	0.161290322580645	0.08
OGG1	0.286118980169972	0.161290322580645	0.28
CAMK1	0.246458923512748	0.258064516129032	0.196
TADA3	1.39093484419263	1.61290322580645	1.344
ARPC4	2.89235127478754	4.19354838709677	2.816
TTLL3	0.0708215297450425	0.161290322580645	0.092
RPUSD3	0.634560906515581	0.645161290322581	0.548
JAGN1	1.10198300283286	1.38709677419355	0.992
IL17RC	0.195467422096317	0.32258064516129	0.232
CRELD1	0.379603399433428	0.709677419354839	0.388
PRRT3	0.0538243626062323	0.193548387096774	0.076
PRRT3-AS1	0.186968838526912	0.161290322580645	0.176
EMC3	0.626062322946176	0.774193548387097	0.592
FANCD2	0.113314447592068	0.0645161290322581	0.12
BRK1	4.36543909348442	4.80645161290323	4.196
VHL	0.71671388101983	0.806451612903226	0.628
TATDN2	0.028328611898017	0	0.08
SEC13	1.13031161473088	1.19354838709677	1.036
HRH1	0.195467422096317	0.290322580645161	0.224
ATG7	0.192634560906516	0.225806451612903	0.188
VGLL4	0.512747875354108	0.451612903225806	0.56
TAMM41	0.260623229461756	0.387096774193548	0.284
PPARG	0.507082152974504	0.741935483870968	0.432
TSEN2	0.169971671388102	0.225806451612903	0.148
MKRN2	0.220963172804533	0.32258064516129	0.196
RAF1	0.209631728045326	0.32258064516129	0.252
RPL32	10	10	10
IQSEC1	0.0821529745042493	0.129032258064516	0.104
HDAC11	0.107648725212465	0.032258064516129	0.072
CHCHD4	0.314447592067989	0.258064516129032	0.296
TMEM43	0.24929178470255	0.225806451612903	0.18
XPC	0.71671388101983	0.774193548387097	0.676
LSM3	2.8271954674221	3.06451612903226	2.856
SLC6A6	0.028328611898017	0	0.028
CCDC174	1.01699716713881	1.38709677419355	0.872
FGD5-AS1	0.263456090651558	0.258064516129032	0.24
NR2C2	0.0623229461756374	0.032258064516129	0.068
MRPS25	1.90084985835694	2.32258064516129	1.696
RBSN	0.158640226628895	0.193548387096774	0.16
CAPN7	0.141643059490085	0.193548387096774	0.168
SH3BP5-AS1	0.0311614730878187	0.0645161290322581	0.024
SH3BP5	0.198300283286119	0.258064516129032	0.18
METTL6	0.269121813031161	0.225806451612903	0.28
EAF1	0.155807365439093	0.193548387096774	0.128
HACL1	0.192634560906516	0.290322580645161	0.268
BTD	0.0821529745042493	0.161290322580645	0.08
ANKRD28	0.121813031161473	0.129032258064516	0.088
DPH3	0.742209631728045	0.903225806451613	0.684
OXNAD1	0.161473087818697	0.0967741935483871	0.164
TBC1D5	0.124645892351275	0.0645161290322581	0.076
SATB1	0.254957507082153	0.354838709677419	0.292
KCNH8	0.0793201133144476	0.0967741935483871	0.064
RAB5A	0.708215297450425	0.870967741935484	0.736
SGOL1	0.257790368271955	0.258064516129032	0.224
UBE2E1	1.91784702549575	2.35483870967742	1.824
NKIRAS1	0.118980169971671	0.032258064516129	0.136
RPL15	10	10	10
NR1D2	0.0963172804532578	0.032258064516129	0.068
TOP2B	0.328611898016997	0.32258064516129	0.324
NGLY1	0.342776203966006	0.354838709677419	0.316
OXSM	0.220963172804533	0.290322580645161	0.24
NEK10	0.0368271954674221	0.0645161290322581	0.04
SLC4A7	1.47592067988669	1.64516129032258	1.48
CMC1	1.14447592067989	1.70967741935484	1.132
AZI2	0.900849858356941	1.16129032258065	0.888
TGFBR2	0.0623229461756374	0	0.072
STT3B	0.427762039660057	0.483870967741935	0.436
OSBPL10	0.110481586402266	0.032258064516129	0.12
GPD1L	0.0453257790368272	0.032258064516129	0.056
CMTM8	0.892351274787535	1.32258064516129	0.704
CMTM7	0.827195467422096	0.774193548387097	0.868
CMTM6	0.810198300283286	0.774193548387097	0.884
DYNC1LI1	1.15580736543909	1.38709677419355	1.036
CNOT10	0.368271954674221	0.419354838709677	0.356
GLB1	0.314447592067989	0.290322580645161	0.236
CRTAP	1.04532577903683	1.48387096774194	1.04
FBXL2	0.084985835694051	0.0645161290322581	0.1
UBP1	0.223796033994334	0.161290322580645	0.164
CLASP2	0.11614730878187	0.129032258064516	0.1
RP11-10C24.3	0.0453257790368272	0.032258064516129	0.04
PDCD6IP	0.484419263456091	0.645161290322581	0.544
LRRFIP2	0.784702549575071	0.774193548387097	0.748
GOLGA4	1.31161473087819	1.7741935483871	1.184
CTDSPL	0.130311614730878	0.161290322580645	0.136
PLCD1	0.0311614730878187	0.032258064516129	0.06
ACAA1	0.722379603399433	0.419354838709677	0.724
MYD88	0.138810198300283	0.225806451612903	0.136
OXSR1	0.192634560906516	0.225806451612903	0.256
XYLB	0.056657223796034	0.0645161290322581	0.056
ACVR2B	0.0339943342776204	0	0.044
EXOG	0.308781869688385	0.645161290322581	0.252
WDR48	0.192634560906516	0.0967741935483871	0.216
GORASP1	0.0453257790368272	0.0967741935483871	0.056
CSRNP1	0.0651558073654391	0.193548387096774	0.044
SLC25A38	0.504249291784703	0.67741935483871	0.472
RPSA	10	10	10
EIF1B	2.04815864022663	2.67741935483871	1.82
ENTPD3-AS1	0.0651558073654391	0.0967741935483871	0.056
RPL14	10	10	10
ZNF620	0.0963172804532578	0.258064516129032	0.12
ZNF621	0.348441926345609	0.612903225806452	0.292
CTNNB1	0.932011331444759	1.2258064516129	0.956
ULK4	0.0509915014164306	0.032258064516129	0.056
TRAK1	0.130311614730878	0.161290322580645	0.108
SEC22C	0.535410764872521	0.387096774193548	0.44
SS18L2	0.841359773371105	1.2258064516129	0.928
NKTR	0.88385269121813	1.03225806451613	0.96
HIGD1A	0.991501416430595	1.32258064516129	1.056
POMGNT2	0.308781869688385	0.451612903225806	0.292
SNRK	0.0509915014164306	0.0645161290322581	0.076
ANO10	0.263456090651558	0.161290322580645	0.16
ABHD5	0.286118980169972	0.32258064516129	0.248
TCAIM	0.31728045325779	0.290322580645161	0.276
ZNF445	0.0736543909348442	0.0967741935483871	0.096
ZNF197	0.107648725212465	0.129032258064516	0.1
ZNF35	0.121813031161473	0.0645161290322581	0.136
ZNF502	0.028328611898017	0.032258064516129	0.04
ZNF501	0.028328611898017	0.032258064516129	0.024
KIAA1143	0.784702549575071	0.967741935483871	0.748
KIF15	0.0424929178470255	0.0967741935483871	0.092
TMEM42	0.507082152974504	0.903225806451613	0.488
ZDHHC3	0.847025495750708	0.967741935483871	0.792
EXOSC7	0.875354107648725	1.25806451612903	0.924
CDCP1	2.08498583569405	1.96774193548387	1.98
LARS2	0.0651558073654391	0.0967741935483871	0.096
LIMD1	0.0821529745042493	0.0967741935483871	0.088
SACM1L	0.158640226628895	0.161290322580645	0.128
LZTFL1	0.18413597733711	0.290322580645161	0.228
FYCO1	0.0764872521246459	0.193548387096774	0.052
ALS2CL	0.0793201133144476	0	0.048
TMIE	0.0424929178470255	0.0645161290322581	0.068
CCDC12	1.03116147308782	1.41935483870968	1.204
NBEAL2	0.084985835694051	0.129032258064516	0.092
SETD2	0.206798866855524	0.290322580645161	0.2
KIF9	0.60056657223796	0.709677419354839	0.688
KLHL18	0.260623229461756	0.419354838709677	0.324
RP11-708J19.1	0.13314447592068	0.225806451612903	0.068
PTPN23	0.18413597733711	0.387096774193548	0.2
SCAP	0.218130311614731	0.354838709677419	0.24
ELP6	0.872521246458923	1.03225806451613	0.832
SMARCC1	1	1	0.88
DHX30	0.509915014164306	0.645161290322581	0.536
MAP4	2.1671388101983	2.64516129032258	2.164
CDC25A	0.028328611898017	0	0.016
ZNF589	0.0453257790368272	0	0.052
NME6	0.473087818696884	0.806451612903226	0.456
PLXNB1	0.161473087818697	0.129032258064516	0.132
CCDC51	0.407932011331445	0.645161290322581	0.316
TMA7	6.28328611898017	6.83870967741935	6.528
SHISA5	2.08781869688385	2.67741935483871	1.892
PFKFB4	0.028328611898017	0.0967741935483871	0.016
UQCRC1	4.54390934844193	5.29032258064516	4.724
SLC26A6	0.101983002832861	0.129032258064516	0.092
CELSR3	0.0453257790368272	0.0967741935483871	0.044
NCKIPSD	0.138810198300283	0.225806451612903	0.164
IP6K2	1.43059490084986	1.64516129032258	1.216
PRKAR2A	0.53257790368272	0.548387096774194	0.5
SLC25A20	0.0481586402266289	0.032258064516129	0.072
ARIH2OS	0.0481586402266289	0.0967741935483871	0.04
ARIH2	0.878186968838527	0.935483870967742	0.768
P4HTM	0.963172804532578	1.16129032258065	0.884
WDR6	0.580736543909348	0.903225806451613	0.448
DALRD3	0.869688385269122	1.2258064516129	0.868
NDUFAF3	1.54674220963173	1.58064516129032	1.548
IMPDH2	4.80736543909348	5.06451612903226	5.148
QRICH1	0.252124645892351	0.612903225806452	0.244
QARS	2.45042492917847	3.19354838709677	2.36
USP19	0.0736543909348442	0.161290322580645	0.092
LAMB2	0.365439093484419	0.580645161290323	0.332
CCDC71	0.305949008498584	0.548387096774194	0.296
KLHDC8B	0.141643059490085	0.129032258064516	0.172
C3orf62	0.113314447592068	0.161290322580645	0.16
USP4	0.218130311614731	0.419354838709677	0.24
GPX1	9.05099150141643	8.83870967741935	8.556
RHOA	5.5014164305949	5.90322580645161	5.26
TCTA	0.274787535410765	0.612903225806452	0.28
AMT	0.0368271954674221	0.0645161290322581	0.036
NICN1	0.11614730878187	0.225806451612903	0.108
DAG1	0.294617563739377	0.290322580645161	0.296
APEH	1.18413597733711	1.51612903225806	1.356
MST1	0.0254957507082153	0	0.024
RNF123	0.269121813031161	0.419354838709677	0.212
GMPPB	0.155807365439093	0.225806451612903	0.212
IP6K1	0.164305949008499	0.161290322580645	0.196
FAM212A	0.0594900849858357	0.032258064516129	0.052
TRAIP	0.0793201133144476	0.032258064516129	0.084
MST1R	0.218130311614731	0.258064516129032	0.192
MON1A	0.209631728045326	0.0967741935483871	0.232
RBM6	0.441926345609065	0.580645161290323	0.432
RBM5	0.444759206798867	0.32258064516129	0.392
GNAI2	1.14447592067989	0.967741935483871	1.06
IFRD2	1.3371104815864	2.2258064516129	1.364
HYAL3	0.368271954674221	0.32258064516129	0.316
NAT6	0.0934844192634561	0.0645161290322581	0.064
HYAL2	0.325779036827195	0.612903225806452	0.356
TUSC2	0.86685552407932	1.12903225806452	0.968
RASSF1	0.470254957507082	0.516129032258065	0.404
RASSF1-AS1	0.0509915014164306	0.032258064516129	0.024
NPRL2	0.54957507082153	0.645161290322581	0.608
CYB561D2	0.209631728045326	0.32258064516129	0.172
TMEM115	0.711048158640227	1.06451612903226	0.724
C3orf18	0.0509915014164306	0	0.112
HEMK1	0.28328611898017	0.419354838709677	0.3
MAPKAPK3	0.968838526912181	1.35483870967742	0.972
MANF	1.5042492917847	1.83870967741935	1.356
RBM15B	0.396600566572238	0.354838709677419	0.26
VPRBP	0.107648725212465	0.0967741935483871	0.112
RAD54L2	0.135977337110482	0.290322580645161	0.108
TEX264	0.858356940509915	0.903225806451613	0.76
RRP9	0.790368271954674	0.870967741935484	0.856
PARP3	0.11614730878187	0.161290322580645	0.084
PCBP4	0.291784702549575	0.387096774193548	0.28
ABHD14B	1.31728045325779	1.7741935483871	1.368
ABHD14A	0.252124645892351	0.258064516129032	0.268
ACY1	0.0254957507082153	0.032258064516129	0.048
RPL29	10	10	10
POC1A	0.368271954674221	0.516129032258065	0.372
ALAS1	0.711048158640227	0.935483870967742	0.676
TWF2	1.68838526912181	2.19354838709677	1.548
PPM1M	0.121813031161473	0.193548387096774	0.16
WDR82	0.308781869688385	0.580645161290323	0.304
GLYCTK	0.104815864022663	0.290322580645161	0.092
BAP1	0.229461756373938	0.387096774193548	0.208
PHF7	0.084985835694051	0.129032258064516	0.08
NISCH	0.297450424929178	0.419354838709677	0.236
NT5DC2	0.138810198300283	0.129032258064516	0.136
SMIM4	0.949008498583569	1.06451612903226	0.976
PBRM1	0.209631728045326	0.0967741935483871	0.176
GNL3	1.42492917847025	1.87096774193548	1.44
GLT8D1	0.580736543909348	0.806451612903226	0.452
SPCS1	3.13314447592068	4.35483870967742	3.184
NEK4	0.0651558073654391	0	0.088
TMEM110	0.0424929178470255	0.0967741935483871	0.056
SFMBT1	0.181303116147309	0.161290322580645	0.176
RFT1	0.305949008498584	0.258064516129032	0.276
PRKCD	0.0878186968838527	0.0967741935483871	0.064
TKT	6.35410764872521	6.25806451612903	6.208
DCP1A	0.43342776203966	0.580645161290323	0.432
CHDH	0.056657223796034	0	0.052
IL17RB	0.0509915014164306	0.0967741935483871	0.036
ACTR8	0.155807365439093	0.290322580645161	0.212
SELK	1.22379603399433	1.41935483870968	1.084
CCDC66	0.209631728045326	0.193548387096774	0.204
FAM208A	0.0764872521246459	0.0645161290322581	0.08
ARHGEF3	0.084985835694051	0.0967741935483871	0.06
IL17RD	0.0679886685552408	0.032258064516129	0.04
APPL1	1.02832861189802	1.54838709677419	0.972
PDE12	0.155807365439093	0.0967741935483871	0.108
ARF4	3.28328611898017	3.96774193548387	2.96
DENND6A	0.0594900849858357	0	0.06
SLMAP	0.492917847025496	0.451612903225806	0.436
FLNB	0.280453257790368	0.225806451612903	0.276
ABHD6	0.0793201133144476	0.0645161290322581	0.04
RPP14	0.135977337110482	0.129032258064516	0.14
PXK	0.0736543909348442	0.0645161290322581	0.04
PDHB	0.798866855524079	0.806451612903226	0.904
KCTD6	0.0736543909348442	0.032258064516129	0.056
C3orf67	0.0509915014164306	0.0967741935483871	0.06
FHIT	0.175637393767705	0.387096774193548	0.132
PTPRG	0.0679886685552408	0.129032258064516	0.08
THOC7	1.65155807365439	1.64516129032258	1.684
ATXN7	0.181303116147309	0.129032258064516	0.224
PSMD6	7.1614730878187	6.90322580645161	7.264
PRICKLE2-AS1	0.0481586402266289	0.0645161290322581	0.04
PRICKLE2	0.478753541076487	0.548387096774194	0.46
PRICKLE2-AS3	0.572237960339943	1.29032258064516	0.92
MAGI1	0.203966005665722	0.193548387096774	0.196
SLC25A26	1.06515580736544	1.38709677419355	1.008
SUCLG2	0.203966005665722	0.129032258064516	0.24
EOGT	0.0311614730878187	0.0967741935483871	0.048
TMF1	0.396600566572238	0.451612903225806	0.416
UBA3	0.223796033994334	0.193548387096774	0.272
ARL6IP5	1.10198300283286	1.29032258064516	1.172
MITF	0.0793201133144476	0.032258064516129	0.04
FOXP1	0.495750708215297	0.483870967741935	0.328
RYBP	0.269121813031161	0.483870967741935	0.256
SHQ1	0.101983002832861	0.0967741935483871	0.124
PPP4R2	1.05382436260623	1.09677419354839	1.076
EBLN2	0.0878186968838527	0.258064516129032	0.076
ZNF717	0.203966005665722	0.258064516129032	0.164
GBE1	0.0934844192634561	0.129032258064516	0.068
CHMP2B	2.72237960339943	3.54838709677419	2.5
CGGBP1	0.858356940509915	1.03225806451613	0.728
RP11-159G9.5	0.0679886685552408	0.032258064516129	0.044
ZNF654	0.0594900849858357	0.0645161290322581	0.04
C3orf38	0.215297450424929	0.387096774193548	0.176
PROS1	0.141643059490085	0.0645161290322581	0.104
ARL13B	0.529745042492918	0.774193548387097	0.532
DHFRL1	0.0509915014164306	0.0645161290322581	0.056
NSUN3	0.0651558073654391	0.0645161290322581	0.048
MTRNR2L12	0.0594900849858357	0.0645161290322581	0.076
ARL6	0.0736543909348442	0	0.076
CRYBG3	0.121813031161473	0.129032258064516	0.076
MINA	0.362606232294618	0.548387096774194	0.332
CLDND1	0.371104815864023	0.354838709677419	0.3
CPOX	1.32011331444759	1.83870967741935	1.332
